codigo_ot,equipo,clavero,actuacion,fecha_creacion,descripcion_ot,descripcion_averia,descripcion_reparacion,comentarios
5341519,7097-UT_952,FRE0101,"""""",5/24/2017 12:22,"ROSMIMAN UT 952 ERRORES DE SUSPENSION, EPAC ANULADO, VALOR DE SUSP. FUERA DE RAN",VER COMENTARIOS,VER COMENTARIOS. SE CAMBIA TARJETA COM IO1.,"24/05/2017    XABI/IÑAKI M##LA UNIDAD ENTRA A TALLER SIN NINGUNA ANOMALIA#DURANTE LAS PRUEBAS EN TALLER NO SE REPRODUCE LA INCIDENCIA#EN REGISTROS SE VE QUE EN EL PRIMER ARRANQUE DE LA MAÑANA DA UN FALLO COSMOS IO1:FALLO COM BUS Y A CONTINUACION TODOS SEGUIDOS SALEN DIVERSOS FALLOS DE EQUIPOS DIFERENTES#EN ESQUEMAS SE VE QUE QUE ESTOS FALLOS CORRESPONDEN A EQUIPOS QUE CUELGAN DE LA TARJETA 86A01-X14 #SE CAMBIA ESTA TARJETA PARA VER SI HA SIDO EL ORIGEN DE ESTA INCIDENCIA##QUITADA         194350#COLOCADA     195337#					02/06/2017     JOSERRA##SE COMPLETA OT POR NO REPRODUCIRSE LA INCIDENCIA"
9467918,7066-CO_912-M1,FRE0101,T70,5/10/2024 19:11,UT912 M1 PANEL DE FRENO CON FUGA DE AIRE EN ZOCALO DE ANTI RETORNO,JUNTAS ZOCALO-ANTI RETORNO DAÑADAS,"CAMBIO JUNTAS, REPASAR ROSCAS Y CAMBIO KIT INTERIOR",""""""
6020244,7066-CO_901-M1,FRE0703,T62,6/29/2018 13:39,UT 901 EJES 3 Y 14 ZAPATAS FOGUEADAS,CAMBIAR 2 JUEGOS ZAPATAS FOGUEADAS,OK,""""""
9352186,7066-CO_918-M1,FRE0101,T70,3/6/2024 6:45,M1-OT_US3225A_EQ1 Retardo en la aplicación Freno Estacionamiento_EQ1,EXCESIVA GRASA EN VALVULA ESTACIONAMIENTO,SE DESMONTA Y LIMPIA,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=918&startDT=2024-03-04T06:09:00.000Z&endDT=2024-03-04T08:09:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
8674153,7097-CO_978-M2,FRE0104,T70,2/10/2023 7:33,UT978 M2-Retardo en la aplicación Freno Estacionamiento_EQ1. REMOTO,COMENTARIOS,COMENTARIOS,""""""
7010808,7066-CO_902-R2,FRE0704,T70,3/12/2020 9:01,UT902 R2 EJE9 DRCHA. TIMONERIA ATASCADA,COMENTARIOS,VER EVOLUCION,"12.03.2020	LAURE#TIMONERIA ATASCADA, SOLO SE MUEVE EL LADO DRCHO.#SE QUITAN ZAPATAS Y SE DA AFLOJATODO A TODA LA ARTICULACION DE LA TIMONERIA. SE CONSIGUE MEJORAR A BASE DE FORZAR UNA Y OTRA VEZ#VER EVOLUCION#					18 03 2020 LAURE , LANDER P###HAY MEJORIA PERO SERIA CONVENIENTE EN PROXIMA ENTRADA A TALLER VOLVER A DAR AFLOJATODO#					06 04 2020 LAURE , FERNANDO###SE ENGRASA DE NUEVO Y SE OBSERVA MEJORA #EN CASO DE VOLVER A ENCASQUILLARSE HABRIA QUE SOLTARLA #SE CIERRA OT"
4723769,7066-CO_902-M1,FRE0708,"""""",6/6/2016 17:42,UT 902 M1 BOG1-E1  FRENO ESTACIONAMIENTO NO SE APLICA,SRIGA CORTA NO DESENCLAVA,SE CAMBIA SIRGA . OK,""""""
2690777,7066-CO_905-M1,FRE0113,"""""",3/20/2013 10:12,UT 905 M1 FALLO SENSOR VELOCIDAD FRENO,FALLO EN SENSOR VELOCIDAD FRENO,CAMBIAR EPAC M,EPAC M1 FALLO SENSOR DE VELOCIDAD FRENO.#FALLO DE SENSOR DE FRENO.#SE CAMBIA EN M1 EPAC.#Nº SERIE: 036 AVERIADO#Nº SERIE NUEVO: 013
5957354,7097-CO_958-M1,FRE11,T79,5/25/2018 14:07,UT 958 M1 VALVULA DE NIVELACION IZQ. TIENE FUGA,SIN ANOMALIA,SIN ANOMALIA,""""""
6827335,7066-CO_929-R2,FRE09,T71,11/27/2019 8:47,UT929 R2 EPAC FALLO PRESION OBJETIVO,COMENTARIOS,PENDIENTE CAMBIO,"27.11.2019	LAURE#EPAC R2 CON FALLO PRESION OBJETIVO#PROCEDE DE UT911-R2#N.S. MONTADO:	012#N.S. RETIRADO:	009#PENDIENTE DE CAMBIO#					03.12.2019	JON#SE NORMALIZA EPAC PARA MANDAR OVERHOLL#OK"
5551516,7066-CO_910-R2,FRE010105,"""""",10/3/2017 10:43,UT 910 R2 AJUSTE INCORRECTO PRESOSTATO (REGIST),llaves intercom cerradas,SE NORMALIZA,09 10 2017 LAURE #LAS LLAVES DE INTERCOMUNICACION DE R2 M2 ESTABAN CERRADAS #SE COMPRUEBAN PRESOSTATOS Y OK
9193372,7066-CO_922-M2,FRE07,T79,12/7/2023 13:39,UT922 M2 BOGIE 7 EJE 14 NO APLICA FRENO DE ESTACIONAMIENTO,SIN AVERIA,SE COMPRUEBA FUNCIONAMIENTO Y FUNCIONA OK,""""""
7394740,7066-CO_926-M2,FRE0708,T62,12/4/2020 19:10,UT 926 M2 BOGIE 8 SIRGA FRENO ESTAC. ROTA,SIRGA ROTA,CAMBIAR SIRGA,""""""
10055034,7066-CO_926-M1,FRE09,null,3/12/2025 11:15,R1 PTAS 2-3-6 Y M1 4-5 CIERRE DE PUERTA SIN ACCIÓN DE CIERRE,null,null,"<html><body>POSIBLE PERDIDA DE VELOCIDAD ZERO EPAC<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=926&startDT=2025-03-11T11:11:20.000Z&endDT=2025-03-11T11:15:20.000Z&templateId=336"" target=""_blank"">Link E&D</a></body></html>"
9024225,7066-CO_917-R1,FRE0104,T70,9/4/2023 7:38,R1-OT_US3225A_EQ1 Retardo en la aplicación Freno Estacionamiento_EQ1,VALVULA SUCIA,LIMPIAR Y ENGRASAR,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=917&startDT=2023-09-02T12:21:00.000Z&endDT=2023-09-02T14:21:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>#					<html><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=917&amp,startDT=2023-09-02T12:44:54.000Z&amp,endDT=2023-09-02T12:47:10.000Z&amp,templateId=525&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, font-family: Roboto, sans-serif, font-size: 16px,"">UT 917 - 2 sept. 2023 14:44:54</a><span style=""color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">&nbsp,TODOS LOS FRENOS DE ESTACIONAMIENTO MENOS R2, PRESENTAN UN RETRASO EN LA APLICACION DE FRENO. LIMPIAR VALVULA</span></html>"
6842004,7066-CO_923-R2,FRE09,T71,12/5/2019 11:20,EPAC 923 R2 FALLOS AL3276-PROCEDENTE DE OVER HAULT,FALLOS 3276 INFORME ALFRESCO NS19,CAMBIO DE EPAC,"15-1-20#IÑAKI G  OSKAR M###SE CAMBIA EL EPAC R2 Y SE PASA PROTOCOLO#QUITADO  019#MONTADO  036###SE REHACE TAMBIEN EL CONECTOR DE PRUEBAS#					N/S 19 --> NCR 397954"
8757188,7066-CO_901-M1,FRE0708,T62,3/29/2023 8:17,UT 901 M1 BOG1 IZQ TIRADOR FRENO ESTACIONAMIENTO NO VA,SIRGA DAÑADA,SE SUSTITUYE,""""""
8887922,7066-CO_928-R2,FRE0101,T70,6/13/2023 11:15,UT 928 R2 NO APLICA FRENO ESTACIONAMINETO,VALVULA ESTACIONAMIENTO SUCIA,"SE DESMONTA, LIMPIA Y CAMBIA JUNTAS",""""""
5273542,7066-CO_915-R2,FRE0101,"""""",4/18/2017 11:11,UT 915 R2 FRENO ESTACIONAMIENTO NO ACTUA,VALVULA EPAC,LIMPIEZA,""""""
2359946,7066-CO_907-M1,FRE02,"""""",5/29/2012 10:40,UT 907 M1 FUGA EN VALVULA FRENO ESTACIONAMIENTO,FUGA EN FRENO,CAMBIAR JUTNAS,"28-5-12 IBAI#SALIDA A VIA#FUGA EN VALVULA DE ESTACIONAMIENTO. EN HMI MARCA FREO ESTSACIONAMIENTO APLICADO#FUGA EN VALVULA FRENO ESTACIONAMIENTO#CERRA LLAVE DE PASO Y TIRA DE LOS TIRADORES#SE QUEDA PENDIENTE HASTA QUE ENTRE AL DÍA SIGUIENTE EN TALLER#					29-5-12 AITZ#FRENO ESTACIONAMIENTO FUGA AIRE, ESTA ANULADO#SE SUELTA VALVULA DE ESTACIONAMIENTO Y SE CAMBIAN JUNTAS#SE VUELVE A MONTAR Y SE PRUEBA VARIAS VECES EL FRENO DE ESTACIONAMIENTO"
8646550,7066-CO_913-M1,FRE04,T70,1/26/2023 13:15,M1-Fuga antirretorno circuito freno TDP/TA_EQ1,FALLA ANTIRETORNO,SE COLOCA ARANDELA EN ANTIRETORNO Y PRUEBA,"Revisar antiretorno freno tdp#					<html>913- ANTIRETORNO DE M1 NOK-<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=913&amp,startDT=2023-01-25T03:29:20.000Z&amp,endDT=2023-01-25T04:03:27.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"">UT 913 - 25 ene. 2023 4:29:20</a></html>"
9919790,7066-CO_913-M1,FRE0103,T70,1/5/2025 6:46,M1_EQ1-OT_US3225A_EQ1 | Retardo en la aplicación Freno Estacionamiento_EQ1,NO TERMINA DE ACCIONAR EN M1,SE CAMBIAN JUNTAS DE CORREDERA Y OK,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=913&startDT=2025-01-04T05:19:00.000Z&endDT=2025-01-04T05:21:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
8308933,7066-UT_906,FRE011005,T70,6/27/2022 11:16,ROSMIMAN UT906 M1 M2 ARENERO NO ECHAN ARENA,PINES E.V. ARENERO MAL CONECTADOS DEBIDO A MOD 10024,CONECTAR CORRECTAMENTE EV ARENEROS,""""""
9574351,7066-CO_901-R1,FRE09,T71,7/9/2024 14:49,PRUEBA FUNCIONAL EPAC COCHE R,PRUEBAS EN UT,VER COMENTARIOS,"<html>10 12 2024&nbsp, TITO&nbsp,&nbsp,<div><br></div><div>SE MONTA EPAC R EN UT 918 R2&nbsp,</div><div>SE PRUEBA OK&nbsp,</div><div><br></div><div>N/S RETIRADO&nbsp, &nbsp, 017&nbsp,</div><div>N/S COLOCADO&nbsp, 068</div><div></div></html>"
5316292,7097-CO_973-R1,FRE0704,"""""",5/10/2017 8:26,UT 973 RT1 REVISION SOPORTES TIMONERIA FRENO,"PEGAN , ROZAN","""""",09 05 2017 JAVI RECUERDA#R1 EJE 5     5 IZQ#     EJE 6     6 DRCH
9211263,7066-CO_915-M2,FRE09,T70,12/19/2023 6:20,"M2-OT_AL3083 ""DISCREPANCIA RELÉ 30K01. REMOTO (DOCUMENTO EXPLICACION ADJUNTADO)",COMENTARIOS,"DESMONTA,LIMPI EPAC M2 Y OK","<html><body>DISCREPANCIA RELÉ 30K01|30K01 ERRELEA DESADOSTASUNA<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=915&startDT=2023-12-18T06:47:53.000Z&endDT=2023-12-18T08:47:53.000Z&templateId=193"" target=""_blank"">Link E&D</a></body></html>#					<html>20/12/2023 JUANJO<div><br></div><div>FALLOS PUNTUALES EL 15 Y 18 DEL 12 2023, VISTO POR LEADMIND</div><div><br></div><div>M2 B7 Y B8 PRESION RESIDUAL 0,2 BAR CON MANIPULADOR DE TRACCION</div><div><br></div><div>EPAC M2 FUGA EN TA</div><div><br></div><div>VER EVOLUCION</div></html>#					<html>26/12/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>HA VUELTO A FALLAR EL 24/12 DE LA MISMA MANERA. REALIZAR UNA LIMPIEZA DEL EPAC PARA VER SI MEJORA Y VER EVOLUCIÓN. ESTE EPAC DE MONTÓ NUEVO EN AGOSTO 2023 (OT8982511).</div></html>#					<html>28/12/2023 IÑAKI M, ENRIQUE<div><br></div><div>SE DESMONTA Y LIMPIA EPAC M2</div><div><br></div><div>VER EN REMOTO SU SE HA NORMALIZADO O SIGUE FALLANDO</div></html>#					<html>04/01/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>DE MOMENTO TODO OK. VER EVOLUCIÓN HASTA 08/01.</div></html>#					<html>18/01/2024 IBAI<div>SE REVISA POR LEADMIND Y NO HA FALLADO</div></html>"
8541970,7066-CO_905-R2,FRE0707,T70,11/21/2022 21:04,UT905 R2 BOG 5 TRINQUETE NO ACTUA EN FRENO DE ESTACIONAMIENTO,PERFIL TRINQUETE DETERIORADO,SE AJUSTA,""""""
8625111,7066-CO_925-M1,FRE09,T71,1/13/2023 6:41,M1-Fuga en TA_EQ1 ver comentarios,COMENTARIOS,COMENTARIOS. SE COLOCA SETA DE ANTIRETORNO OK,"Fuga de EPAC durante la  frenada#					<html>TA baja por debajo de tdp<div><br></div><div><br></div><div><br></div><div>limpiar válvula relé</div></html>#					<html>19-1-23<div>IKER IÑAKI M</div><div><br></div><div>SE DESMONTA EPAC Y SE LIMPIAN ELEMENTOS. MGD Y ELECTROVALVULAS, VALVULA RELE Y FILTROS.</div><div><br></div><div>SE QUITA VASELINA DE ELEMENTOS Y SE LIMPIAN</div><div><br></div><div>VER EN REMOTO COMO EVOLUCIONA Y SI HAY ALGUNA INCIDENCIA&nbsp, DE PERDIDA DE PRESION A CASI 6,5BAR COMO HA PASADO EL 18/01/23&nbsp,<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=925&amp,startDT=2023-01-18T15:43:14.000Z&amp,endDT=2023-01-18T15:58:52.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""font-family: Calibri, sans-serif, font-size: 11pt,"">UT#925 - 18 ene. 2023 16:43:14</a></div></html>#					<html>25/01/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>HA VUELTO A FALLAR.</div></html>#					<html>26-1-23<div><br></div><div>EDER IÑAKI M</div><div><br></div><div>SE CAMBIA EPAC M1</div><div><br></div><div>QUITADO&nbsp, 055</div><div>MONTADO&nbsp, 030</div><div><br></div><div>EN M2 SE HACE LIMPIEZA Y REVISION DEL EPAC</div><div>SE REVISAN POSIBLES FUGAS EN TDP Y AUX. DE M1 Y M2. OK</div><div><br></div><div>AITZ</div><div><br></div><div>EN EL EPAC QUE SE HA LIMPIADO A LA MAÑANA EN M2 DA FALLO SENSOR A1 NO LEE VELOCIDAD</div><div>SE QUITA ESTE EPAC Y SE COLOCA EL QUITADO DE M1</div><div><br></div><div>QUITADO&nbsp, &nbsp, &nbsp, &nbsp, &nbsp, &nbsp, 056</div><div>COLOCADO&nbsp, &nbsp, &nbsp, &nbsp,055</div><div><br></div><div>VER REGISTROS DE TREN&nbsp, SI SIGUE HABIENDO FALLOS</div></html>#					<html>OT CON REPI</html>#					<html>30/01/2023 ANGEL/OMAR<div><br></div><div>A DIA 30/01/23 SE VE QUE NO HAY BAJADAS BRUSCAS DE TA MENORES A TDP. SE SEGUIRA OBSERVANDO MAS DIAS</div></html>#					<html>31/01/2023 IÑAKI M<div><br></div><div>SE COLOCA BIEN SETA EN ANTIRRETORNO FRENO M1 QUE ERA EL MOTIVO DE LA INCIDENCIA.</div></html>"
2776484,7066-CO_921-R1,FRE0113,"""""",5/28/2013 11:00,UT 921 R1  FALLOS DE FRENO,FALLO DE LA EPAC EN R1,"SE CAMBIA EPAC R1,SE CARGA SW 1.15",NUMERO DE SERIA VIEJO:  045#NUMERO DE SERIE NUEVO: 041
9963836,7066-CO_926-R2,FRE0708,T62,1/28/2025 7:45,UT 926 R2 BOG 5 SIRGA CORTA FRE ESTACIONAMIENTO ROTA,SIRGA ROTA,SE SUSTITUYE,null
3024667,7066-UT_916,FRE01,"""""",11/27/2013 8:10,UT 916 AVISO FALLO FRENO (SALIDA A VIA),AVISO FALLO FRENO,NO SE ENCUENTRA AVERIA,26.11.2013 ANDONI - LAURE#SALIDA A VIA#AVISO FALLO FRENO##LA UNIDAD NO FALLA MIENTRAS ESTAMOS EN ELLA##SE BAJAN REGISTROS PARA POSTERIOR ANALISIS
2166724,7066-CO_905-R1,FRE0113,"""""",1/5/2012 15:59,"UT 905 R1 PROBLEMAS CON FRENO, FALLO EPAC",FALLO EPAC,CAMBIAR EPAC,"04-01-12 ALBERTO Y JUAN Mª#AVISO PROBLEMAS CON FRENO EN R1 Y R2#SE MONITORIZA EPAC CON TIMON, SE COMPRUEBA ESTADO VARIABLES DE HMI, SE DESCARGAN ARCHIVOS DE EPAC Y SE ENCUENTRA FALLO EN EPAC DE R1#					8-1-12 JUAN Mª Y AITZ (GUARDIA DOMINGO)#EPAC CON AVERIA#SACAR REGISTROS DE EPAC#CAMBIAR EPAC: Nº SERIE NUEVO 029,  Nº SERIE AVERIADO 029"
2051802,7066-UT_906,FRE02,"""""",10/28/2011 11:18,UT 906 M1-R1 FUGA FRENO ESTACIONAMIENTO,FUGA FRENO,CAMBIAR JUNTAS,21-10-11 TITO E IBAI#FUGRA FRENO ESTACIONAMIENTO#MAL MECANIZADO DE VALVULA FRENO ESTACIONAMIENTO#CAMIBAR JUTNAS DEL EMBOLO
2839709,7066-CO_921-M2,FRE0113,"""""",7/11/2013 9:58,UT 921 M2 EPAC NO RECIBE TENSION,EPAC NO RECIBE TENSION,QUITAR HUMEDAD DE CAJA CONEXIONES,"08.07.2013 IBAI-AITZ 821 M2##EPAC DE M2 NO RECIBE TENSION##CAJA DE CONEXIONES DE EPAC CON AGUA##SE QUITA LA HUMEDAD DE LA CAJA DE CONEXIONES, SE CAMBIA BORNERO BFXT1.1 Y SE CONECTAN LOS CABLES#SE PRUEBA FUNCIONAMIENTO DEL FRENO Y FUNCIONA CORRECTAMENTE"
8666125,7066-CO_929-R1,FRE0103,T70,2/6/2023 6:42,R1-Retardo en la aplicación Freno Estacionamiento_EQ1,SUCIEDAD EN VALVULA,LIMPIEZA Y PRUEBA,Freno estacionamiento cuesta aplicar
6802288,7066-CO_901-R2,FRE09,T71,11/13/2019 20:52,UT 901 R2 FALLO EPAC (PRESION EN CILINDROS FRENO ),COMENTARIOS,SUSTITUCION,"13 11 2019 ANDONI###SE REALIZAN PRUEBAS Y SE OBSERVA QUE FALLA EPAC R2 #CILINDROS FRENO CON PRESION #NO HAY EPAC EN TALLER #SE PREPARA UNIDAD PARA LLEVAR A LEBARIO Y SUSTITUIR EPAC #					14/11/2019       JUANMARI/IÑAKI G###SE REALIZAN PRUEBAS Y LIBERAN TODOS LOS COCHES MENOS R2#					15/11/2019     JUANMARI7IÑAKI G###SE PRUEBAN DIFERENTES ELEMENTOS PERO SIGUE FALLANDO#SE INTERCAMBIA CON EPAC R1 Y EL FALLO PASA A R1#SE DEJA UNIDAD CON FRENO SERVICIO ANULADO R1#					19/11/2019      IVAN/OSCAR M###SE HACE OVERHAUL.OK.##FALLO DE LIBERACION DE LAZO DE TRACCION. NO DESFRENA EL COCHE R1#SE SACA EL Nº SERIE:55 Y SE INSTALA EL Nº SERIE:24#					OT VA CON NCR 389549"
9557648,7066-CO_910-M2,FRE0704,T70,6/28/2024 19:09,ROSMIMAN UT 910 M2 CUANDO VIBRA EL TREN RUIDO METALICO COMO CASCABELES,TIMONERIA DESAJUSTADA,SE REGULA,null
2102346,7066-CO_901-M2,FRE0113,"""""",12/12/2011 10:37,UT 901 M2 CAMBIO DE EPAC PARA LLEVAR A RENTERIA,QUITAR EPAC,QUITAR EPAC,"2-12-11 IBAI Y AITZ#CAMBIO DE EPAC, Nº SERIE MALO: 0023#SE COGE UNO PARA LLEVAR A RENTERIA"
8170855,7066-CO_913-R2,FRE0703,T62,3/31/2022 8:20,UT 913 R2 ZAPATAS DESGASTADAS EN EJES 9 Y 12,ZAPATAS DESGASTADAS,SE CAMBIAN Y OK,""""""
5971420,7066-CO_908-M2,FRE0707,T70,6/4/2018 12:52,UT 908 M2 SIRGA ESTACIONAMIENTO NO FUNCIONA,AGARROTADA,LUBRICADA. OK,""""""
9864197,7066-CO_911-R1,FRE0704,T70,12/5/2024 18:06,UT911 R1 BOG4 EJE8 TIMONERIA DE FRENO TOCA CON BASTIDOR,"ROZA, RECORTAR",SE MECANIZA,null
8952956,7097-CO_967-R1,FRE04,T70,7/21/2023 8:30,R1-OT_US3203_EQ1 Fuga antirretorno circuito freno TDP/TA_EQ1,ANTIRRETORNO EN FALLO,DESMONTAR LIMPIAR Y MOTAR,Revisar antiretorno freno tdp
5811571,7097-UT_967,FRE04,T71,3/7/2018 7:16,UT967 M1 VALVULA ANTIBLOQUEO BOGIE E2 NO ABRE CORRECTAMENTE. SE QUEDA FUGNADO,VALVULA ANTIBLOQUEO EN FUGA,CAMBIAR VALVULA ANTIBLOQUEO,08/03/2018    IKER/MIKEL G##SE CAMBIA VALVULA ANTIBLOQUEO##QUITADA       TRANSDUCTOR  2667#                      VALVULA               473##COLOCADA   TRANSDUCTOR  478#                      VALVULA              233##NCR 297665
8028015,7066-CO_922-R2,FRE0707,T62,1/4/2022 18:02,UT 922 R2 BOG 5 FRENO ESTCIONAMIENTO NO ACTUA,BULON NO ACTUA,SE SUSTITUYE,""""""
3281149,7066-UT_903,FRE01,"""""",5/19/2014 21:19,UT 903 REALIZAR PRUEBAS ALARMAS CON JON,UT 903 REALIZAR PRUEBAS ALARMAS CON JON,"""""",19.05.2014 ALBERTO#REALIZAR PRUEBAS ALARMAS CON JON##MONITORIZAR CON TIMON VARIABLES EPACS
6254386,7066-CO_909-M1,FRE0703,T62,12/4/2018 13:47,UT 909 M1 EJE3 ZAPATA FOGUEADA,FOGUEADA,SUSTITUIDA,""""""
6951265,7066-CO_901-M1,FRE09,T71,2/7/2020 13:18,UT901 M1 FALLO DE PERDIDA DE PRESION TPIL DESPUES OVERHAUL,VER COMENTARIOS,SUSTITUCION,"13 02 2020 LAURE  ,SARDON ###SE COLOCA #                        N/S RETIRADO    045     09/11#                        N/S COLOCADO  018     12/10###PENDIENTE SUSTITUIR EPAC NO HA PASADO EL OVERHOLD#					13.02.2020	ALAIN / ISMA#AL MOVER UT EL TOA LES HA SALIDO ""BOGIE FRENADO INESPERADAMENTE M1""#SE MONITORIZA EPAC Y SE VE QUE SIEMPRE MARCA 0.15 mBar EN FRENO BOG2 ESTANDO UT DESFRENADA#SE HACEN PRUEBAS Y SE MUEVE PERO NO SE REPRODUCE EL FALLO#SE SUSTITUYE EPAC Y OK#N.S. MONTADO: 034 06/1*#N.S. RETIRADO: 018 12/10###* CON EL NUEVO EPAC LA PRESION DE FRENO CON UT DESFRENADA HA BAJADO A 0.11mBar#PENDIENTE REVISAR TRANSDUCTOR PRESION FRENO BOG2-M1###					20 02 2020 ANDONI ###SE SUSTITUYE EPAC M1 #N/S RETIRADO #N/S COLOCADO    041  09/11#N/S RETIRADO      054  06/12###SE REALIZAN PRUEBAS Y OK #					se devuelve el stock de Epac M de araso"
5952089,7066-CO_928-M1,FRE09,T71,5/23/2018 8:49,ROSMIMAN UT 928 M1 ERROR PRESION OBJETIVO AL 3036,FALLO VALVULA PILOTADA CILINDROS DE FRENO,CAMBIO DE EPAC EN M1,"18 05 2018 JON##SEGUIMIENTO EN REGISTROS EN PROXIMA ENTRADA A TALLER #SI SIGUE FALLANDO CAMBIO DE EPAC#					24-5-18##XABI T SAUL##SE EXTRAEN Y ANALIZAN REGISTROS COSMOS Y EPAC#SE OBSERVA FALLO EN VALVULA#SE CAMBIA Y PRUEBA EPAC##RETIRADO  0651212#MONTADO  0151110#					25/05/2018 OMAR#APARECEN ERRORES EN LOS REGISTROS DE EPAC, COD:F012/F013/F014#					NCR 309172"
9760985,7066-CO_908-M2,FRE0703,T62,10/15/2024 8:27,ROSMIMAN UT908 M2 GENERA RUIDO AL FRENAR,COMENTARIOS,TORNEA EJE15-16 Y COLOCACION ZAPATAS NUEVAS,"<html>16.10.24<span style=""white-space:pre"">	</span>PIKABEA<div>VER 9748828</div><div>EUSKOTREN TORNEA DISCOS EJES15 Y 16</div><div>CAMBIAMOS ZAPATAS Y MONTAMOS NUEVAS</div><div><br></div><div>* LA CARA IZDA DEL DISCO EJE15 TIENE UN ESCALON EN LA ZONA EXTERIOR: SE HA PRODUCIDO AL TORNEAR, Y COINCIDE CON LA PARTE EXTERIOR DE LA ZAPATA</div><div>PENDIENTE VER SI SE VAN LOS RUIDOS Y VER COMO AFECTA ESTO A LA ZAPATA</div></html>"
8659303,7066-CO_916-R2,FRE0101,T79,2/2/2023 6:45,R2-Retardo en la aplicación Freno Estacionamiento_EQ1,FUNCIONA OK,COMPRUEBA FUNCIONAMIENTO,Freno estacionamiento cuesta aplicar
7327744,7066-CO_918-M1,FRE0106,T70,10/26/2020 7:30,ROSMIMAN UT 918 M1 SE OYE PEQUEÑA FUGA BAJO CABINA,PEQUEÑA FUGA PANEL BOCINAS,SE REPARA,""""""
2954855,7066-CO_919-M2,FRE0202,"""""",10/8/2013 7:59,UT 919 M2 SIRGA FRENO ESTACIONAMIENTO ROZA CON TRANSMISION,SIRGA FRENO ESTACIONAMIENTO ROZA,CAMBIAR SIRGA,07.10.2013 ENRIQUE (CAF) - JAVI#SIRGA FRENO ESTACIONMIENTO BOGIE 2 M2 HA ROZADO CON TRANSMISION Y SE HA DESHILACHADO UN POCO##FUNCIONA CORRECTAMENTE. SE PONE BRIDA PARA QUE NO ROCE#A CAMBIAR EN PROXIMA REVISION#SE CAMBIA POR UNO NUEVO
8649935,7066-CO_930-R1,FRE0707,T70,1/27/2023 11:31,UT 930 R1 BOG3 SIRGA FRENO DE ESTACIONAMIENTO NO ACTUA,TRINQUETE DESGASTADO,SE LIMA Y AJUSTA,""""""
8365561,7066-CO_904-M1,FRE09,T71,7/30/2022 7:32,M1-Fallo Lectura TB3_EQ1,COMENTARIOS,CAMBIO EPAC,"Fallo Lectura TB3#					<html>22.06.22<span style=""white-space:pre"">	</span>TITO / ALBERTO<div>NO LEE Tb3.&nbsp,</div><div>CAMBIO EPAC Y PRUEBAS</div><div>N.S. MONTADO 021</div><div>N.S. RETIRADO 039</div></html>"
9314692,7066-CO_908-M1,FRE0101,T70,2/15/2024 8:12,ROSMIMAN UT 908 M1 AL 1876 VELOCIDAD REDUCIDA 74KM/H COCHE AISLADO,LLAVE ANULADA EN TORNEADO,SE NORMALIZA LLAVE,""""""
7453500,7066-CO_916-R2,FRE0707,T70,1/15/2021 8:31,UT916 R2 BOG5 TRINQUETE FRENO ESTACIONAMIENTO NO ENGANCHA,TRINQUETE REDONDEADO,SOLTAR Y REPARAR TRINQUETE,""""""
7115244,7066-CO_916-M1,FRE0707,T62,6/2/2020 9:30,UT 916 M1 BOG2 SIRGA FRENO ESTACIONAMIENTO ROTA,SIRGA CORTA ROTA,SUSTITUIR,""""""
